Protein,Mean_Normal,Mean_Tumor,Log2FC,T_statistic,P_value,Neg_log10_P,Significant
FKBP10,19.98924324893618,23.055334698084497,3.066091449148317,9.267468359140533,2.7964645052425535e-10,9.553390688681567,Up
FKBP1A,25.609790248428084,26.68633536938301,1.0765451209549255,2.6833858857987285,0.01457543490925962,1.836378477675389,Up
FKBP2,25.357472227924248,26.021542366606866,0.664070138682618,2.4189920340028714,0.022110956439305246,1.6553924710201742,NS
FKBP3,25.528574633471987,26.50906921103138,0.9804945775593943,4.028626292170523,0.0003547460732939152,3.4500824030761907,NS
FKBP4,22.422619214845497,23.632734868948376,1.2101156541028786,1.1952550542000313,0.2414779409541622,0.6171225359660627,NS
FLII,22.655363394211214,23.20675180337085,0.5513884091596353,2.7561236183499784,0.009874686578616301,2.005476679938221,NS
FLNA,34.620252369200074,32.35249805818319,-2.267754311016887,-6.2839354743001286,1.4080634014934107e-06,5.851377789583957,Down
FLNB,30.73764924414123,30.38496095985429,-0.3526882842869412,-1.895580641660894,0.06808637177578178,1.1669398081294877,NS
FLNC,31.182194390541135,29.03298289212935,-2.149211498411784,-4.75893373632136,0.00011983194961713463,3.9214273748306288,Down
FLOT1,21.66604005520966,21.908721949782688,0.24268189457302825,0.7700570561657739,0.44735382179601096,0.34934884807628885,NS
FLOT2,20.214313551727205,22.514812445106806,2.3004988933796007,2.457708881443386,0.020008891510815377,1.6987769705377478,Up
FN1,30.073230656137703,29.75786906871459,-0.31536158742311216,-0.759677453098137,0.45340635296839704,0.3435123989872055,NS
FN3K,22.49339884026096,22.417879577418066,-0.07551926284289223,-0.29242185634338796,0.7726179391631555,0.11203521233264199,NS
FNTA,22.77886376054174,24.186309309720375,1.407445549178636,3.5872255874757473,0.0012332288701754307,2.9089563168914268,Up
FSCN1,23.282155990172335,24.328769298151926,1.046613307979591,3.1803150764814534,0.004425214413917962,2.354065681683569,Up
FTH1,21.114802524246414,22.283508311742608,1.1687057874961937,1.661612543677752,0.10723556663421702,0.9696611490540892,NS
FTL,25.084666776930895,26.117295644128014,1.0326288671971184,2.7740215049360573,0.009445415312354339,2.024778941511514,Up
FUBP1,25.356490167252165,27.047156524272037,1.6906663570198717,5.259555872829684,3.735706096727958e-05,4.427627298820459,Up
FUBP3,21.781078775372137,22.990898058972263,1.209819283600126,4.090598698815884,0.0002981973236351921,3.525496258722339,Up
FUCA1,25.987489878440734,24.847754959567542,-1.1397349188731916,-3.4847327375316253,0.0015386027609862484,2.8128734925664007,Down
FUNDC2,23.813215685006128,24.111135177557177,0.2979194925510491,1.2393944573814886,0.22500777867050523,0.6478024677762714,NS
FUS,26.723233650151194,28.43669237919989,1.7134587290486962,6.414352143568511,5.355902389016636e-07,6.271167346577456,Up
FYCO1,23.88270106215678,24.99399918075238,1.1112981185955988,3.5253122944190403,0.0014280647904286307,2.8452520884370713,Up
G3BP1,24.449983691512507,26.305005035575753,1.8550213440632461,4.650304896896543,6.257364826578755e-05,4.203608523374557,Up
GAA,21.17853008748537,23.817215067225085,2.6386849797397147,3.385397436320825,0.0020091983243519635,2.6969771927088844,Up
GALE,21.55405164650485,22.27344135941348,0.7193897129086295,1.8718328354632736,0.07117028276066137,1.1477013087107872,NS
GALK1,21.97381313700228,22.91483854649679,0.9410254094945074,3.5601547969267626,0.0014754372496122066,2.831079256327807,NS
GALM,24.604596168669026,25.376026110566755,0.7714299418977291,1.8779431854127393,0.0713730084033527,1.146465997155926,NS
GALNT3,22.566052989494338,24.504808116212846,1.9387551267185081,4.127930331014184,0.0003220705427535106,3.492048994846957,Up
GALNT4,24.13325410227782,25.72809359271878,1.5948394904409575,3.7858420906263306,0.0008005152727002035,3.0966303779406226,Up
GANAB,28.030206451265084,28.881040268917733,0.8508338176526493,3.186068992270757,0.003373881316857987,2.4718701986704956,NS
GAPDH,31.50178633151452,31.83111255114172,0.32932621962720177,1.9024190559201388,0.06764975424011715,1.169733776780399,NS
GAPVD1,22.769779458867518,25.063000134460545,2.2932206755930267,3.1212349587743193,0.003963894225514412,2.401877942957781,Up
GAR1,23.563434372283282,25.44726157882225,1.8838272065389674,7.671242859013825,9.170509320910281e-08,7.037606543379242,Up
GARS1,23.87351748235959,25.24038561832948,1.3668681359698915,4.112891147460045,0.00028388094772327136,3.546863753568908,Up
GART,27.563426069409356,26.58962917541831,-0.9737968939910466,-5.019850144310185,2.508321915306926e-05,4.600616727382877,NS
GATD1,21.576081826722636,22.138150070386224,0.5620682436635889,2.7746424891518373,0.010725444869876831,1.9695846851082033,NS
GATD3,26.977353648070093,27.536517454139556,0.5591638060694635,2.011608926379525,0.053323682613472284,1.2730798651943682,NS
GBE1,23.538019560566703,24.032043745860527,0.4940241852938243,1.7290620063780608,0.09447119963121377,1.0247005697723153,NS
GBP1,23.93296772516337,24.84168817755309,0.9087204523897192,3.4670310818806116,0.001614827077272424,2.7918739769906016,NS
GBP2,20.830576638395133,21.163251580491227,0.3326749420960944,1.2116871972449457,0.23520952370814074,0.6285450975187062,NS
GC,23.22534503744299,22.90959752431124,-0.3157475131317504,-0.6776671327473508,0.5033969106897725,0.298089454013126,NS
GCA,21.039858485902762,22.989503651931553,1.949645166028791,3.8692344147037105,0.0006534498342700188,3.1847877478477504,Up
GCDH,26.39678403821153,27.378739849522336,0.981955811310808,3.214664944145534,0.003139759944646245,2.5031035553347043,NS
GCLC,22.36427983488114,22.613306819527956,0.24902698464681805,0.7832585373798708,0.43984927076204233,0.35669612372112575,NS
GCNT3,19.50197027004731,21.38028393994161,1.8783136698943004,4.054982989144271,0.0003461582897555747,3.4607252634978907,Up
GDI1,27.91490418851692,28.189644438099123,0.27474024958220156,1.7124344594970224,0.09836588318062867,1.0071555043693274,NS
GDI2,28.762177760977277,29.548408781806447,0.7862310208291703,4.757916892796347,4.6279557567938565e-05,4.334610801550913,NS
GET3,22.308322144344636,23.440582039821674,1.1322598954770378,2.878708826918678,0.007294935986350039,2.136978514722815,Up
GFPT1,26.859325168291583,28.069842977790053,1.2105178094984694,3.729065002233045,0.0008089095488856664,3.092100037863633,Up
GFPT2,22.88825142774212,24.79064642313208,1.9023949953899617,3.7321349812627758,0.000935891475173775,3.0287745085970896,Up
GFUS,21.00343877450984,23.319820857751978,2.3163820832421393,2.4829699804010494,0.01922353095512507,1.7161668386505806,Up
GGCT,23.767499231492877,25.74504412445714,1.9775448929642643,5.359004945054828,9.886403980784878e-06,5.00496164725972,Up
GGH,24.707544129277128,26.068831823055092,1.3612876937779639,3.5661387676621343,0.001292661771658758,2.8885150945455282,Up
GHDC,22.777307319335137,21.382772562260804,-1.3945347570743323,-1.3446696218432275,0.19358793106237143,0.7131217215957907,NS
GLB1,22.680591676276173,23.837161194770964,1.1565695184947913,3.84002739472147,0.0006284381375576847,3.201737467126217,Up
GLIPR2,26.31008142076161,25.00697726216067,-1.303104158600938,-5.977146514036514,1.6106364170244644e-06,5.793002485590064,Down
GLO1,26.294047737453752,26.740702129507994,0.44665439205424207,2.3426445023108218,0.02597390068955788,1.5854628243121496,NS
GLOD4,26.480438833993354,26.777792471326137,0.2973536373327832,1.177720905526568,0.24828644860741367,0.6050469834483683,NS
GLRX3,25.400339340907344,26.557055647537997,1.1567163066306527,2.206515845865891,0.035146031705022215,1.4541237035289858,Up
GLS,23.106726406828102,24.286237144882136,1.1795107380540344,3.515547920674538,0.0016219382412240855,2.7899656865035465,Up
GLUD1,27.724134687385792,28.269727358801376,0.5455926714155837,2.503590031701904,0.01813175276993963,1.7415602112647388,NS
GMDS,26.69565097008334,28.190856283712158,1.4952053136288193,3.8839244913927966,0.0005249740395216332,3.2798621723488335,Up
GMFG,22.455046508691186,23.523605522554085,1.0685590138628989,1.0385551960916923,0.3073229530771328,0.5124050023128484,NS
GMPS,23.23066902184825,24.167342073467488,0.9366730516192376,1.769414513919804,0.08734508974871796,1.0587615045903385,NS
GNA12,24.912305695431165,24.884468234002952,-0.027837461428212862,-0.02647059302161964,0.9790600109624417,0.009190687531811702,NS
GNA13,23.952903216870524,24.392372666689713,0.4394694498191889,2.1853967249765036,0.03722848704463857,1.4291246130299609,NS
GNA14,24.67714436104167,23.976630630403577,-0.7005137306380931,-1.8857157082780416,0.0762062012136721,1.1180096868848164,NS
GNAI2,25.80738268126818,26.035421970836264,0.22803928956808406,1.1566873520099377,0.25661001306091213,0.5907264012258708,NS
GNAT3,27.034152790177536,26.80680938204446,-0.22734340813307696,-1.0199683583646026,0.31628078197749737,0.49992719611681413,NS
GNB1,26.74378191410421,26.73546382476131,-0.008318089342900237,-0.056291401548368925,0.9555719387467055,0.01973661219381977,NS
GNB3,26.21832391057351,26.244467365434566,0.026143454861056625,0.04919948612249666,0.9611323407804633,0.017216809091524288,NS
GNE,23.064863015371813,23.603581956635338,0.5387189412635252,1.2316426418089965,0.22837735085042088,0.6413469691145637,NS
GNL1,21.333719771313618,21.583172642397752,0.2494528710841344,0.3888608056681098,0.7007637365623657,0.15442838032505823,NS
GNL3,18.67241906442727,20.4204418793924,1.748022814965129,3.607888752695196,0.0011466507879691916,2.9405688261700282,Up
GNPDA1,24.56706311380264,25.329999317957537,0.7629362041548973,3.07461501572392,0.004862967358898515,2.313098645483814,NS
GNPDA2,22.138500425006455,21.721609461387,-0.4168909636194549,-1.2082327719108965,0.23712631869468206,0.6250202409204395,NS
GNS,23.493157236971697,24.788780487541125,1.2956232505694274,5.671663212442883,3.5983939188441245e-06,5.443891295849826,Up
GOLGA3,23.279502835747945,24.77631680317839,1.4968139674304446,4.723777118441256,7.099707249628923e-05,4.148759558674157,Up
GOLGB1,24.06869819406834,24.93083673232028,0.8621385382519406,1.2308710434421466,0.22880329754766296,0.6405377207162778,NS
GOLIM4,22.242911305463082,23.98595265553444,1.7430413500713584,3.1506876093337333,0.003902243717466518,2.408685609917035,Up
GOLM1,24.157304969401714,25.559339003672896,1.402034034271182,3.8188311336988083,0.0006636864657085848,3.178037038660519,Up
GOLPH3,22.50742218572885,23.91481993547754,1.4073977497486894,3.6469496088255906,0.0013204378958233934,2.8792820201560114,Up
GORASP2,22.345915880622265,24.809859016343484,2.4639431357212196,4.142502196214117,0.0005002540928404964,3.3008093494868103,Up
GOT1,27.043037663765407,27.350870692063822,0.30783302829841475,1.0636060827245857,0.2984329291634255,0.52515325839456,NS
GOT2,26.41311088547349,27.513580866250813,1.1004699807773228,3.807016932769603,0.0007577135677798439,3.120494936111846,Up
GPA33,26.621102676677904,26.97402216135375,0.3529194846758479,0.8063309115096366,0.4265570706654679,0.3700228547263606,NS
GPD1,21.586678789953705,20.534927346518955,-1.0517514434347497,-1.9407247093737676,0.061739772107363505,1.209434977910243,NS
GPD1L,23.428302738217987,23.668409078141128,0.24010633992314112,0.6873689038472681,0.4975160445599619,0.30319290898559825,NS
GPD2,23.572823069296653,24.76959355745059,1.1967704881539376,4.291771497665389,0.00017724953929586533,3.7514148849546194,Up
GPI,29.30634664836975,29.827889546780767,0.5215428984110169,3.450543315462175,0.002066316164848658,2.6848032267932216,NS
GPS1,22.69182142697058,22.82152855628106,0.12970712931047856,0.6443755717713775,0.5242792121532466,0.28043736186689056,NS
GPT2,22.856237676580044,23.503864180944735,0.6476265043646912,0.7410954588256811,0.4643990593900242,0.3331086685676925,NS
GPX1,23.504130963061122,24.069870200533614,0.5657392374724921,1.7311068696530882,0.09456898523076061,1.0242512711206921,NS
GPX2,23.4768640495663,25.28323117010236,1.8063671205360627,2.8577649544021724,0.008293943265423926,2.0812389397457647,Up
GPX3,25.598242907214132,24.253760609696513,-1.3444822975176187,-4.84784696606711,3.5860072052804944e-05,4.445388842155204,Down
GPX4,23.26073070871829,23.740592956407056,0.4798622476887644,1.9062139509289333,0.06628187650946114,1.178605204746244,NS
GRHPR,25.439045274708846,25.18400036442135,-0.255044910287495,-0.8200915460591268,0.420898227909529,0.3758229027402958,NS
GRK2,22.954676853729943,24.416910144358695,1.4622332906287525,2.770667983135682,0.010655552324489745,1.972424033959051,Up
GRPEL1,22.662840939590495,24.286660595928755,1.6238196563382594,4.353619411493204,0.00014779645983337988,3.830335968466508,Up
GSDMB,22.280508819385602,22.235494959313527,-0.04501386007207486,-0.07392902848119476,0.9415584413734794,0.02615271868680208,NS
GSDMD,21.25188251282469,23.51965676721295,2.267774254388261,2.9681957620613577,0.0067908159740219815,2.168078038425859,Up
GSN,29.844807140431573,28.85864981366231,-0.9861573267692627,-4.045840197146061,0.0003373204781937745,3.471957292678,NS
GSPT1,21.76733998750946,24.311577218706937,2.544237231197478,4.652248187165124,0.00018467589075706655,3.7335897975462027,Up
GSPT2,21.749976369982935,24.26455462478272,2.5145782547997833,4.683119891975668,0.0001510844948306364,3.820780103199129,Up
GSR,27.410875190554243,27.883196314633103,0.47232112407886007,1.9874126261393108,0.05607635612951247,1.2512202148035347,NS
GSTK1,25.901064838296886,27.273577214603755,1.3725123763068687,4.413171064699863,0.00012206948867087296,3.9133928746118105,Up
GSTM1,25.75764413362842,24.2622842499495,-1.4953598836789226,-4.3882798078060645,0.00013039098232303295,3.884752442827775,Down
GSTM2,25.216576581750175,23.024467831741514,-2.1921087500086607,-5.740680933633388,2.934932118353762e-06,5.5324019390382775,Down
GSTM3,27.411907981042237,26.2751669233552,-1.1367410576870363,-4.737209889583272,6.58068136820136e-05,4.181729136913419,Down
GSTO1,27.510812626315747,28.1764621410015,0.6656495146857537,3.5247827591184278,0.0014355517086854217,2.8429811595643457,NS
GSTP1,28.432004092159737,29.355695224710825,0.9236911325510881,4.492669756977054,9.718703097306404e-05,4.012391685203568,NS
GTF2F2,19.68866676831536,22.985531401185824,3.296864632870463,6.719439439429808,6.438279094621219e-07,6.191230200898818,Up
GTPBP10,20.004043199182828,21.40964522721425,1.4056020280314208,3.3352145792931096,0.0025708578411529066,2.589921937557753,Up
GTPBP4,20.363038508249574,22.080454093284388,1.7174155850348143,4.392668319621191,0.0001653435693243209,3.781612691353675,Up
GUCY2C,20.760364886956214,19.763102730897554,-0.9972621560586603,-1.7708535803007908,0.08792973264055072,1.0558642473571986,NS
GUK1,23.736584632063753,23.606376715545125,-0.1302079165186285,-0.2924612318961042,0.7721261439305019,0.11231174223208801,NS
GUSB,22.677459252997124,23.368001893378285,0.6905426403811603,2.791307237403464,0.009640370103291341,2.015906292784746,NS
H1-0,28.597858421275028,27.95785047788241,-0.640007943392618,-2.9990121101567526,0.005607578311224745,2.251224652672271,NS
H1-10,24.582038255176535,25.113004175237304,0.530965920060769,1.5482657989125033,0.1323900885122219,0.8781445274761943,NS
H1-4,31.012055424464624,31.468888844177965,0.456833419713341,2.1630824948956757,0.04072933274250499,1.3900927047831853,NS
H1-5,29.04785796199465,30.688332789220027,1.6404748272253755,6.31632785715981,4.078922035440605e-06,5.389454595712943,Up
H2AC21,24.68742476463049,26.21589121381355,1.5284664491830604,3.1812599369437873,0.00393379935825442,2.4051877948551965,Up
H2AZ1,25.048802298750715,25.59986380975563,0.5510615110049137,1.2826301681146302,0.20970789716791852,0.6783852145901106,NS
H2BC12,30.664256527361808,31.526165854421034,0.8619093270592266,3.901831672331794,0.0006943752881638694,3.1584057434839825,NS
H3-7,27.673937423690134,28.176201354324185,0.5022639306340508,1.9765786556573195,0.05774701599934183,1.238470452448842,NS
H3C1,29.913245553771667,30.593097257908404,0.6798517041367376,2.8888009090065885,0.008294148222013013,2.0812282077678583,NS
H4C1,31.866853636881658,32.63146123697743,0.764607600095772,4.087319416867706,0.00037037050801879556,3.4313636027531484,NS
HACL2,20.34980206448433,20.381968163894392,0.03216609941006254,0.029439861140646433,0.9767099692730522,0.010234379417313774,NS
HADH,27.516156006270883,27.7177591526864,0.20160314641551835,0.7989060524695941,0.43171773376929723,0.36480011136234447,NS
HADHA,28.794801309871424,29.059368375134756,0.26456706526333207,1.1613024426402603,0.255089629962942,0.5933071961977856,NS
HADHB,28.275564677558293,28.379173295090975,0.10360861753268225,0.48503901310558883,0.6312881727258508,0.19977234716562156,NS
HARS1,24.4223221403504,25.521292315665566,1.0989701753151664,4.13695925500906,0.0002942845074875828,3.5312326005906893,Up
HBA1,33.291528802935076,33.03934143160883,-0.2521873713262437,-1.4247450901372802,0.16670792551649524,0.7780437527439203,NS
HBB,32.35567704737524,32.26858796315833,-0.08708908421690609,-0.4591483306322149,0.6494481050692505,0.18745554602665698,NS
